# t(1)   sumvx(2)   sumvy(3)   sumvz(4)    kenergy(5)   penergy(6)   energy(7)   red_temp(8)
0.20195 nan nan nan nan 9.56106e+15 nan nan
0.202 nan nan nan nan 1.76145e+16 nan nan
0.20205 nan nan nan nan 4.74397e+13 nan nan
0.2021 nan nan nan nan 4.34284e+14 nan nan
0.20215 nan nan nan nan 6.60109e+12 nan nan
0.2022 nan nan nan nan 4.93836e+14 nan nan
0.20225 nan nan nan nan 4.48847e+15 nan nan
0.2023 nan nan nan nan 7.03887e+20 nan nan
0.20235 nan nan nan nan 4.69238e+13 nan nan
0.2024 nan nan nan nan 1.63996e+14 nan nan
0.20245 nan nan nan nan 4.03299e+23 nan nan
0.2025 nan nan nan nan 3.56521e+17 nan nan
0.20255 nan nan nan nan 6.63904e+15 nan nan
0.2026 nan nan nan nan 1.1293e+13 nan nan
0.20265 nan nan nan nan 2.12298e+18 nan nan
0.2027 nan nan nan nan 3.5703e+16 nan nan
0.20275 nan nan nan nan 2.42712e+12 nan nan
0.2028 nan nan nan nan 5.14848e+17 nan nan
0.20285 nan nan nan nan 1.29543e+14 nan nan
0.2029 nan nan nan nan 5.45646e+12 nan nan
0.20295 nan nan nan nan 2.7786e+16 nan nan
0.203 nan nan nan nan 6.17881e+15 nan nan
0.20305 nan nan nan nan 1.76968e+12 nan nan
0.2031 nan nan nan nan 2.64601e+14 nan nan
0.20315 nan nan nan nan 7.51018e+14 nan nan
0.2032 nan nan nan nan 2.44517e+11 nan nan
0.20325 nan nan nan nan 1.34007e+12 nan nan
0.2033 nan nan nan nan 1.46337e+15 nan nan
0.20335 nan nan nan nan 7.00009e+12 nan nan
0.2034 nan nan nan nan 2.67305e+12 nan nan
0.20345 nan nan nan nan 3.45232e+16 nan nan
0.2035 nan nan nan nan 9.83512e+14 nan nan
0.20355 nan nan nan nan 4.04801e+14 nan nan
0.2036 nan nan nan nan 5.71683e+10 nan nan
0.20365 nan nan nan nan 1.22685e+14 nan nan
0.2037 nan nan nan nan 1.92826e+15 nan nan
0.20375 nan nan nan nan 6.78231e+13 nan nan
0.2038 nan nan nan nan 4.46773e+15 nan nan
0.20385 nan nan nan nan 1.57509e+12 nan nan
0.2039 nan nan nan nan 2.14959e+15 nan nan
0.20395 nan nan nan nan 9.3204e+13 nan nan
0.204 nan nan nan nan 3.50868e+12 nan nan
0.20405 nan nan nan nan 2.10427e+12 nan nan
0.2041 nan nan nan nan 2.65759e+14 nan nan
0.20415 nan nan nan nan 1.32152e+19 nan nan
0.2042 nan nan nan nan 8.52304e+13 nan nan
0.20425 nan nan nan nan 3.9372e+14 nan nan
0.2043 nan nan nan nan 1.10301e+14 nan nan
0.20435 nan nan nan nan 1.46113e+13 nan nan
0.2044 nan nan nan nan 6.55515e+15 nan nan
0.20445 nan nan nan nan 6.79457e+13 nan nan
0.2045 nan nan nan nan 8.76827e+12 nan nan
0.20455 nan nan nan nan 1.39334e+13 nan nan
0.2046 nan nan nan nan 1.4964e+13 nan nan
0.20465 nan nan nan nan 7.56596e+13 nan nan
0.2047 nan nan nan nan 3.56416e+12 nan nan
0.20475 nan nan nan nan 3.46173e+15 nan nan
0.2048 nan nan nan nan 6.8677e+15 nan nan
0.20485 nan nan nan nan 8.64993e+15 nan nan
0.2049 nan nan nan nan 2.47065e+14 nan nan
0.20495 nan nan nan nan 5.91428e+17 nan nan
0.205 nan nan nan nan 4.31639e+16 nan nan
0.20505 nan nan nan nan 2.30964e+12 nan nan
0.2051 nan nan nan nan 9.68265e+12 nan nan
0.20515 nan nan nan nan 4.19907e+18 nan nan
0.2052 nan nan nan nan 4.56683e+14 nan nan
0.20525 nan nan nan nan 1.2123e+15 nan nan
0.2053 nan nan nan nan 1.89868e+11 nan nan
0.20535 nan nan nan nan 4.7395e+15 nan nan
0.2054 nan nan nan nan 1.09037e+13 nan nan
0.20545 nan nan nan nan 2.1133e+12 nan nan
0.2055 nan nan nan nan 6.6079e+10 nan nan
0.20555 nan nan nan nan 6.18378e+12 nan nan
0.2056 nan nan nan nan 1.13055e+12 nan nan
0.20565 nan nan nan nan 5.09904e+13 nan nan
0.2057 nan nan nan nan 1.0705e+12 nan nan
0.20575 nan nan nan nan 4.11923e+16 nan nan
0.2058 nan nan nan nan 5.85703e+12 nan nan
0.20585 nan nan nan nan 2.06581e+18 nan nan
0.2059 nan nan nan nan 1.14738e+14 nan nan
0.20595 nan nan nan nan 4.31246e+15 nan nan
0.206 nan nan nan nan 2.71001e+12 nan nan
0.20605 nan nan nan nan 7.05015e+15 nan nan
0.2061 nan nan nan nan 4.00168e+17 nan nan
0.20615 nan nan nan nan 1.73359e+12 nan nan
0.2062 nan nan nan nan 1.0438e+13 nan nan
0.20625 nan nan nan nan 2.07343e+14 nan nan
0.2063 nan nan nan nan 3.77386e+12 nan nan
0.20635 nan nan nan nan 4.19503e+15 nan nan
0.2064 nan nan nan nan 2.65343e+19 nan nan
0.20645 nan nan nan nan 1.28161e+12 nan nan
0.2065 nan nan nan nan 1.91567e+12 nan nan
0.20655 nan nan nan nan 2.039e+11 nan nan
0.2066 nan nan nan nan 2.02041e+15 nan nan
0.20665 nan nan nan nan 2.41669e+14 nan nan
0.2067 nan nan nan nan 1.10125e+13 nan nan
0.20675 nan nan nan nan 3.47213e+16 nan nan
0.2068 nan nan nan nan 1.69161e+13 nan nan
0.20685 nan nan nan nan 1.54355e+14 nan nan
0.2069 nan nan nan nan 5.19458e+12 nan nan
0.20695 nan nan nan nan 3.71758e+17 nan nan
0.207 nan nan nan nan 1.78661e+15 nan nan
0.20705 nan nan nan nan 7.58663e+13 nan nan
0.2071 nan nan nan nan 1.90842e+11 nan nan
0.20715 nan nan nan nan 5.4472e+12 nan nan
0.2072 nan nan nan nan 1.77567e+14 nan nan
0.20725 nan nan nan nan 5.53274e+16 nan nan
0.2073 nan nan nan nan 1.06756e+16 nan nan
0.20735 nan nan nan nan 2.26467e+12 nan nan
0.2074 nan nan nan nan 3.63723e+12 nan nan
0.20745 nan nan nan nan 3.40039e+15 nan nan
0.2075 nan nan nan nan 1.97597e+16 nan nan
0.20755 nan nan nan nan 1.38132e+14 nan nan
0.2076 nan nan nan nan 1.07964e+13 nan nan
0.20765 nan nan nan nan 1.97005e+14 nan nan
0.2077 nan nan nan nan 6.49795e+16 nan nan
0.20775 nan nan nan nan 2.13029e+14 nan nan
0.2078 nan nan nan nan 5.5656e+11 nan nan
0.20785 nan nan nan nan 9.50927e+11 nan nan
0.2079 nan nan nan nan 2.86892e+17 nan nan
0.20795 nan nan nan nan 6.78582e+11 nan nan
0.208 nan nan nan nan 4.30437e+15 nan nan
0.20805 nan nan nan nan 3.22222e+16 nan nan
0.2081 nan nan nan nan 4.90847e+15 nan nan
0.20815 nan nan nan nan 2.66202e+14 nan nan
0.2082 nan nan nan nan 4.14611e+13 nan nan
0.20825 nan nan nan nan 3.95854e+12 nan nan
0.2083 nan nan nan nan 7.22104e+13 nan nan
0.20835 nan nan nan nan 2.52395e+18 nan nan
0.2084 nan nan nan nan 3.99761e+17 nan nan
0.20845 nan nan nan nan 2.09763e+12 nan nan
0.2085 nan nan nan nan 2.1984e+14 nan nan
0.20855 nan nan nan nan 1.58255e+13 nan nan
0.2086 nan nan nan nan 1.28879e+16 nan nan
0.20865 nan nan nan nan 6.15951e+12 nan nan
0.2087 nan nan nan nan 7.93625e+12 nan nan
0.20875 nan nan nan nan 9.13172e+12 nan nan
0.2088 nan nan nan nan 4.61229e+13 nan nan
0.20885 nan nan nan nan 2.46296e+15 nan nan
0.2089 nan nan nan nan 5.62486e+12 nan nan
0.20895 nan nan nan nan 5.4158e+13 nan nan
0.209 nan nan nan nan 4.44606e+13 nan nan
0.20905 nan nan nan nan 1.65092e+13 nan nan
0.2091 nan nan nan nan 3.01334e+14 nan nan
0.20915 nan nan nan nan 5.2658e+12 nan nan
0.2092 nan nan nan nan 1.13164e+14 nan nan
0.20925 nan nan nan nan 2.6207e+11 nan nan
0.2093 nan nan nan nan 4.15708e+11 nan nan
0.20935 nan nan nan nan 1.3744e+12 nan nan
0.2094 nan nan nan nan 3.06549e+16 nan nan
0.20945 nan nan nan nan 2.00577e+11 nan nan
0.2095 nan nan nan nan 1.29692e+12 nan nan
0.20955 nan nan nan nan 5.79923e+12 nan nan
0.2096 nan nan nan nan 1.55832e+12 nan nan
0.20965 nan nan nan nan 8.93766e+10 nan nan
0.2097 nan nan nan nan 4.13804e+12 nan nan
0.20975 nan nan nan nan 2.31374e+14 nan nan
0.2098 nan nan nan nan 1.52498e+16 nan nan
0.20985 nan nan nan nan 1.819e+12 nan nan
0.2099 nan nan nan nan 2.82171e+12 nan nan
0.20995 nan nan nan nan 7.80937e+14 nan nan
0.21 nan nan nan nan 1.35002e+17 nan nan
0.21005 nan nan nan nan 1.22798e+11 nan nan
0.2101 nan nan nan nan 1.84835e+13 nan nan
0.21015 nan nan nan nan 2.35278e+14 nan nan
0.2102 nan nan nan nan 2.14404e+16 nan nan
0.21025 nan nan nan nan 1.56066e+15 nan nan
0.2103 nan nan nan nan 7.95029e+14 nan nan
0.21035 nan nan nan nan 1.05482e+14 nan nan
0.2104 nan nan nan nan 3.29896e+11 nan nan
0.21045 nan nan nan nan 1.71417e+13 nan nan
0.2105 nan nan nan nan 5.52416e+16 nan nan
0.21055 nan nan nan nan 2.26999e+21 nan nan
0.2106 nan nan nan nan 1.14514e+12 nan nan
0.21065 nan nan nan nan 1.37321e+16 nan nan
0.2107 nan nan nan nan 2.4831e+14 nan nan
0.21075 nan nan nan nan 5.22446e+12 nan nan
0.2108 nan nan nan nan 1.56127e+14 nan nan
0.21085 nan nan nan nan 7.9108e+11 nan nan
0.2109 nan nan nan nan 2.93671e+17 nan nan
0.21095 nan nan nan nan 4.98539e+16 nan nan
0.211 nan nan nan nan 3.22071e+14 nan nan
0.21105 nan nan nan nan 4.20278e+14 nan nan
0.2111 nan nan nan nan 1.32708e+15 nan nan
0.21115 nan nan nan nan 2.80724e+12 nan nan
0.2112 nan nan nan nan 2.80279e+12 nan nan
0.21125 nan nan nan nan 2.80663e+13 nan nan
0.2113 nan nan nan nan 4.60884e+15 nan nan
0.21135 nan nan nan nan 3.36418e+14 nan nan
0.2114 nan nan nan nan 1.34401e+17 nan nan
0.21145 nan nan nan nan 8.21305e+12 nan nan
0.2115 nan nan nan nan 1.32948e+13 nan nan
0.21155 nan nan nan nan 1.32264e+14 nan nan
0.2116 nan nan nan nan 1.3192e+14 nan nan
0.21165 nan nan nan nan 2.7892e+14 nan nan
0.2117 nan nan nan nan 4.32841e+11 nan nan
0.21175 nan nan nan nan 1.16354e+16 nan nan
0.2118 nan nan nan nan 9.19455e+17 nan nan
0.21185 nan nan nan nan 8.97447e+14 nan nan
0.2119 nan nan nan nan 3.58748e+14 nan nan
0.21195 nan nan nan nan 1.81631e+15 nan nan
0.212 nan nan nan nan 1.03444e+16 nan nan
0.21205 nan nan nan nan 8.46802e+13 nan nan
0.2121 nan nan nan nan 2.88342e+14 nan nan
0.21215 nan nan nan nan 2.575e+12 nan nan
0.2122 nan nan nan nan 6.83674e+14 nan nan
0.21225 nan nan nan nan 9.87147e+10 nan nan
0.2123 nan nan nan nan 3.08154e+12 nan nan
0.21235 nan nan nan nan 3.28486e+17 nan nan
0.2124 nan nan nan nan 3.73391e+12 nan nan
0.21245 nan nan nan nan 2.28381e+13 nan nan
0.2125 nan nan nan nan 9.08623e+13 nan nan
0.21255 nan nan nan nan 2.69069e+13 nan nan
0.2126 nan nan nan nan 1.0376e+16 nan nan
0.21265 nan nan nan nan 2.00461e+15 nan nan
0.2127 nan nan nan nan 3.1982e+14 nan nan
0.21275 nan nan nan nan 6.26795e+16 nan nan
0.2128 nan nan nan nan 4.25934e+15 nan nan
0.21285 nan nan nan nan 3.68071e+12 nan nan
0.2129 nan nan nan nan 1.51522e+14 nan nan
0.21295 nan nan nan nan 6.30935e+12 nan nan
0.213 nan nan nan nan 8.13498e+16 nan nan
0.21305 nan nan nan nan 3.14094e+12 nan nan
0.2131 nan nan nan nan 1.41e+11 nan nan
0.21315 nan nan nan nan 1.50902e+16 nan nan
0.2132 nan nan nan nan 6.72195e+11 nan nan
0.21325 nan nan nan nan 3.78136e+12 nan nan
0.2133 nan nan nan nan 1.77758e+12 nan nan
0.21335 nan nan nan nan 8.27511e+13 nan nan
0.2134 nan nan nan nan 9.01854e+14 nan nan
0.21345 nan nan nan nan 8.15257e+12 nan nan
0.2135 nan nan nan nan 7.72706e+15 nan nan
0.21355 nan nan nan nan 1.26676e+13 nan nan
0.2136 nan nan nan nan 3.1865e+15 nan nan
0.21365 nan nan nan nan 1.2298e+15 nan nan
0.2137 nan nan nan nan 3.73497e+13 nan nan
0.21375 nan nan nan nan 1.16511e+14 nan nan
0.2138 nan nan nan nan 5.44719e+14 nan nan
0.21385 nan nan nan nan 1.11949e+14 nan nan
0.2139 nan nan nan nan 4.80358e+15 nan nan
0.21395 nan nan nan nan 9.41939e+11 nan nan
0.214 nan nan nan nan 1.79331e+11 nan nan
0.21405 nan nan nan nan 7.2383e+16 nan nan
0.2141 nan nan nan nan 2.77647e+13 nan nan
0.21415 nan nan nan nan 4.93473e+11 nan nan
0.2142 nan nan nan nan 3.15404e+13 nan nan
0.21425 nan nan nan nan 1.35384e+13 nan nan
0.2143 nan nan nan nan 2.41922e+11 nan nan
0.21435 nan nan nan nan 2.13663e+17 nan nan
0.2144 nan nan nan nan 9.87195e+16 nan nan
0.21445 nan nan nan nan 2.13756e+17 nan nan
0.2145 nan nan nan nan 1.77585e+13 nan nan
0.21455 nan nan nan nan 2.47783e+14 nan nan
0.2146 nan nan nan nan 5.95934e+16 nan nan
0.21465 nan nan nan nan 3.90536e+13 nan nan
0.2147 nan nan nan nan 4.44099e+11 nan nan
0.21475 nan nan nan nan 1.45314e+13 nan nan
0.2148 nan nan nan nan 5.61259e+18 nan nan
0.21485 nan nan nan nan 5.20259e+11 nan nan
0.2149 nan nan nan nan 1.42225e+19 nan nan
0.21495 nan nan nan nan 3.40927e+12 nan nan
0.215 nan nan nan nan 1.60514e+15 nan nan
0.21505 nan nan nan nan 2.72595e+12 nan nan
0.2151 nan nan nan nan 2.71796e+14 nan nan
0.21515 nan nan nan nan 2.03223e+12 nan nan
0.2152 nan nan nan nan 5.85636e+13 nan nan
0.21525 nan nan nan nan 6.62531e+13 nan nan
0.2153 nan nan nan nan 4.85504e+14 nan nan
0.21535 nan nan nan nan 4.50901e+11 nan nan
0.2154 nan nan nan nan 3.03927e+14 nan nan
0.21545 nan nan nan nan 2.56522e+12 nan nan
0.2155 nan nan nan nan 1.45709e+11 nan nan
0.21555 nan nan nan nan 5.94393e+17 nan nan
0.2156 nan nan nan nan 1.70258e+13 nan nan
0.21565 nan nan nan nan 6.62161e+13 nan nan
0.2157 nan nan nan nan 9.41178e+12 nan nan
0.21575 nan nan nan nan 2.90343e+14 nan nan
0.2158 nan nan nan nan 3.09955e+11 nan nan
0.21585 nan nan nan nan 3.49162e+12 nan nan
0.2159 nan nan nan nan 2.63275e+14 nan nan
0.21595 nan nan nan nan 2.62408e+14 nan nan
0.216 nan nan nan nan 1.16779e+12 nan nan
0.21605 nan nan nan nan 9.30921e+12 nan nan
0.2161 nan nan nan nan 1.17207e+13 nan nan
0.21615 nan nan nan nan 2.97273e+14 nan nan
0.2162 nan nan nan nan 7.97664e+12 nan nan
0.21625 nan nan nan nan 8.33528e+14 nan nan
0.2163 nan nan nan nan 9.347e+11 nan nan
0.21635 nan nan nan nan 7.088e+13 nan nan
0.2164 nan nan nan nan 2.65996e+16 nan nan
0.21645 nan nan nan nan 3.01383e+12 nan nan
0.2165 nan nan nan nan 1.0976e+16 nan nan
0.21655 nan nan nan nan 1.55099e+12 nan nan
0.2166 nan nan nan nan 5.06738e+13 nan nan
0.21665 nan nan nan nan 2.0505e+11 nan nan
0.2167 nan nan nan nan 5.27727e+14 nan nan
0.21675 nan nan nan nan 6.68691e+12 nan nan
0.2168 nan nan nan nan 2.92581e+15 nan nan
0.21685 nan nan nan nan 8.20084e+12 nan nan
0.2169 nan nan nan nan 7.15984e+11 nan nan
0.21695 nan nan nan nan 3.6491e+13 nan nan
0.217 nan nan nan nan 1.78792e+13 nan nan
0.21705 nan nan nan nan 3.22352e+13 nan nan
0.2171 nan nan nan nan 1.16354e+14 nan nan
0.21715 nan nan nan nan 1.21537e+14 nan nan
0.2172 nan nan nan nan 7.4717e+11 nan nan
0.21725 nan nan nan nan 1.60421e+14 nan nan
0.2173 nan nan nan nan 3.63081e+15 nan nan
0.21735 nan nan nan nan 2.16808e+15 nan nan
0.2174 nan nan nan nan 2.91928e+13 nan nan
0.21745 nan nan nan nan 7.7772e+14 nan nan
0.2175 nan nan nan nan 7.27879e+11 nan nan
0.21755 nan nan nan nan 3.82462e+12 nan nan
0.2176 nan nan nan nan 6.97627e+14 nan nan
0.21765 nan nan nan nan 1.76975e+13 nan nan
0.2177 nan nan nan nan 2.09808e+13 nan nan
0.21775 nan nan nan nan 1.61941e+14 nan nan
0.2178 nan nan nan nan 5.38239e+13 nan nan
0.21785 nan nan nan nan 3.22487e+18 nan nan
0.2179 nan nan nan nan 1.56037e+14 nan nan
0.21795 nan nan nan nan 2.3551e+13 nan nan
0.218 nan nan nan nan 1.07929e+19 nan nan
0.21805 nan nan nan nan 2.14028e+16 nan nan
0.2181 nan nan nan nan 9.77673e+12 nan nan
0.21815 nan nan nan nan 4.98946e+14 nan nan
0.2182 nan nan nan nan 6.82146e+14 nan nan
0.21825 nan nan nan nan 7.33771e+13 nan nan
0.2183 nan nan nan nan 1.9129e+13 nan nan
0.21835 nan nan nan nan 1.55759e+11 nan nan
0.2184 nan nan nan nan 1.12266e+13 nan nan
0.21845 nan nan nan nan 7.23535e+14 nan nan
0.2185 nan nan nan nan 6.43514e+13 nan nan
0.21855 nan nan nan nan 9.37118e+10 nan nan
0.2186 nan nan nan nan 4.08548e+15 nan nan
0.21865 nan nan nan nan 3.98083e+12 nan nan
0.2187 nan nan nan nan 6.82845e+12 nan nan
0.21875 nan nan nan nan 1.1564e+13 nan nan
0.2188 nan nan nan nan 5.14969e+13 nan nan
0.21885 nan nan nan nan 9.41218e+16 nan nan
0.2189 nan nan nan nan 1.85233e+11 nan nan
0.21895 nan nan nan nan 3.12331e+11 nan nan
0.219 nan nan nan nan 1.76635e+17 nan nan
0.21905 nan nan nan nan 3.4811e+13 nan nan
0.2191 nan nan nan nan 1.21385e+14 nan nan
0.21915 nan nan nan nan 1.00953e+13 nan nan
0.2192 nan nan nan nan 3.1125e+14 nan nan
0.21925 nan nan nan nan 8.67294e+16 nan nan
0.2193 nan nan nan nan 3.87673e+13 nan nan
0.21935 nan nan nan nan 1.52051e+11 nan nan
0.2194 nan nan nan nan 2.93592e+14 nan nan
0.21945 nan nan nan nan 1.35244e+11 nan nan
0.2195 nan nan nan nan 1.97611e+12 nan nan
0.21955 nan nan nan nan 2.37897e+14 nan nan
0.2196 nan nan nan nan 3.33174e+15 nan nan
0.21965 nan nan nan nan 6.46943e+12 nan nan
0.2197 nan nan nan nan 1.48663e+12 nan nan
0.21975 nan nan nan nan 4.51854e+17 nan nan
0.2198 nan nan nan nan 1.5174e+14 nan nan
0.21985 nan nan nan nan 8.8236e+11 nan nan
0.2199 nan nan nan nan 5.55884e+12 nan nan
0.21995 nan nan nan nan 5.90485e+13 nan nan
0.22 nan nan nan nan 2.15279e+13 nan nan
0.22005 nan nan nan nan 1.45364e+15 nan nan
0.2201 nan nan nan nan 2.40195e+13 nan nan
0.22015 nan nan nan nan 1.90342e+12 nan nan
0.2202 nan nan nan nan 3.57386e+17 nan nan
0.22025 nan nan nan nan 9.22052e+12 nan nan
0.2203 nan nan nan nan 1.27205e+16 nan nan
0.22035 nan nan nan nan 3.64582e+14 nan nan
0.2204 nan nan nan nan 1.18254e+12 nan nan
0.22045 nan nan nan nan 1.00473e+15 nan nan
0.2205 nan nan nan nan 4.41741e+13 nan nan
0.22055 nan nan nan nan 2.79498e+13 nan nan
0.2206 nan nan nan nan 3.08194e+14 nan nan
0.22065 nan nan nan nan 1.22074e+16 nan nan
0.2207 nan nan nan nan 2.92957e+14 nan nan
0.22075 nan nan nan nan 2.86569e+15 nan nan
0.2208 nan nan nan nan 2.46968e+14 nan nan
0.22085 nan nan nan nan 4.76467e+12 nan nan
0.2209 nan nan nan nan 6.36076e+14 nan nan
0.22095 nan nan nan nan 2.37482e+13 nan nan
0.221 nan nan nan nan 1.64975e+14 nan nan
0.22105 nan nan nan nan 2.14761e+11 nan nan
0.2211 nan nan nan nan 3.29704e+11 nan nan
0.22115 nan nan nan nan 2.70693e+12 nan nan
0.2212 nan nan nan nan 8.03117e+12 nan nan
0.22125 nan nan nan nan 2.22978e+12 nan nan
0.2213 nan nan nan nan 5.01659e+12 nan nan
0.22135 nan nan nan nan 5.80384e+13 nan nan
0.2214 nan nan nan nan 5.74373e+12 nan nan
0.22145 nan nan nan nan 2.45037e+11 nan nan
0.2215 nan nan nan nan 7.96407e+12 nan nan
0.22155 nan nan nan nan 2.35484e+15 nan nan
0.2216 nan nan nan nan 1.05081e+14 nan nan
0.22165 nan nan nan nan 8.89503e+13 nan nan
0.2217 nan nan nan nan 1.73541e+13 nan nan
0.22175 nan nan nan nan 2.26778e+16 nan nan
0.2218 nan nan nan nan 1.41887e+14 nan nan
0.22185 nan nan nan nan 2.46755e+14 nan nan
0.2219 nan nan nan nan 1.67919e+15 nan nan
0.22195 nan nan nan nan 1.59586e+14 nan nan
0.222 nan nan nan nan 1.21313e+18 nan nan
0.22205 nan nan nan nan 7.55941e+14 nan nan
0.2221 nan nan nan nan 1.48004e+13 nan nan
0.22215 nan nan nan nan 1.40497e+15 nan nan
0.2222 nan nan nan nan 3.3269e+11 nan nan
0.22225 nan nan nan nan 2.41919e+13 nan nan
0.2223 nan nan nan nan 2.11437e+13 nan nan
0.22235 nan nan nan nan 8.32141e+13 nan nan
0.2224 nan nan nan nan 3.88502e+13 nan nan
0.22245 nan nan nan nan 1.8922e+16 nan nan
0.2225 nan nan nan nan 2.03938e+11 nan nan
0.22255 nan nan nan nan 2.5607e+13 nan nan
0.2226 nan nan nan nan 3.45724e+12 nan nan
0.22265 nan nan nan nan 5.68896e+17 nan nan
0.2227 nan nan nan nan 2.84875e+12 nan nan
0.22275 nan nan nan nan 4.79665e+16 nan nan
0.2228 nan nan nan nan 5.00258e+13 nan nan
0.22285 nan nan nan nan 1.08841e+12 nan nan
0.2229 nan nan nan nan 5.99272e+10 nan nan
0.22295 nan nan nan nan 2.41692e+13 nan nan
0.223 nan nan nan nan 3.53513e+14 nan nan
0.22305 nan nan nan nan 2.71334e+17 nan nan
0.2231 nan nan nan nan 1.98823e+15 nan nan
0.22315 nan nan nan nan 4.2163e+11 nan nan
0.2232 nan nan nan nan 1.03555e+14 nan nan
0.22325 nan nan nan nan 4.49262e+14 nan nan
0.2233 nan nan nan nan 1.42652e+15 nan nan
0.22335 nan nan nan nan 4.357e+12 nan nan
0.2234 nan nan nan nan 5.80779e+16 nan nan
0.22345 nan nan nan nan 2.20961e+12 nan nan
0.2235 nan nan nan nan 1.16344e+18 nan nan
0.22355 nan nan nan nan 5.86318e+22 nan nan
0.2236 nan nan nan nan 1.93756e+12 nan nan
0.22365 nan nan nan nan 6.6513e+13 nan nan
0.2237 nan nan nan nan 2.77468e+16 nan nan
0.22375 nan nan nan nan 8.26119e+12 nan nan
0.2238 nan nan nan nan 2.06807e+14 nan nan
0.22385 nan nan nan nan 4.1227e+14 nan nan
0.2239 nan nan nan nan 4.2657e+10 nan nan
0.22395 nan nan nan nan 6.52843e+14 nan nan
0.224 nan nan nan nan 3.93667e+26 nan nan
0.22405 nan nan nan nan 2.57878e+12 nan nan
0.2241 nan nan nan nan 5.59054e+18 nan nan
0.22415 nan nan nan nan 1.13552e+13 nan nan
0.2242 nan nan nan nan 3.70653e+12 nan nan
0.22425 nan nan nan nan 3.53395e+12 nan nan
0.2243 nan nan nan nan 1.67768e+10 nan nan
0.22435 nan nan nan nan 8.79922e+15 nan nan
0.2244 nan nan nan nan 1.14697e+13 nan nan
0.22445 nan nan nan nan 5.92568e+20 nan nan
0.2245 nan nan nan nan 5.90757e+11 nan nan
0.22455 nan nan nan nan 4.42472e+12 nan nan
0.2246 nan nan nan nan 1.61693e+14 nan nan
0.22465 nan nan nan nan 4.31607e+16 nan nan
0.2247 nan nan nan nan 2.1742e+12 nan nan
0.22475 nan nan nan nan 1.56458e+14 nan nan
0.2248 nan nan nan nan 3.69231e+12 nan nan
0.22485 nan nan nan nan 4.91741e+12 nan nan
0.2249 nan nan nan nan 3.90412e+11 nan nan
0.22495 nan nan nan nan 5.47607e+14 nan nan
0.225 nan nan nan nan 8.59461e+11 nan nan
0.22505 nan nan nan nan 1.6412e+16 nan nan
0.2251 nan nan nan nan 1.10149e+15 nan nan
0.22515 nan nan nan nan 1.5586e+13 nan nan
0.2252 nan nan nan nan 2.6392e+15 nan nan
0.22525 nan nan nan nan 6.11348e+16 nan nan
0.2253 nan nan nan nan 5.89786e+17 nan nan
0.22535 nan nan nan nan 6.17466e+10 nan nan
0.2254 nan nan nan nan 6.27248e+13 nan nan
0.22545 nan nan nan nan 6.88733e+12 nan nan
0.2255 nan nan nan nan 1.26724e+12 nan nan
0.22555 nan nan nan nan 4.83098e+12 nan nan
0.2256 nan nan nan nan 8.50239e+12 nan nan
0.22565 nan nan nan nan 2.52185e+12 nan nan
0.2257 nan nan nan nan 2.20717e+12 nan nan
0.22575 nan nan nan nan 4.44959e+13 nan nan
0.2258 nan nan nan nan 1.24567e+13 nan nan
